name,age,country,intMatches,matches,batInns,notOuts,runs,ballsFaced,foursScored,sixesScored,catches&stumpings,bowlInns,ballsBowled,runsConceded,wickets
Ayaz Tasawwar,31,Pakistan,0,23,17,3,237,252,16,9,9,1,2,2,0
Azam Khan,23,Pakistan,3,74,70,6,1449,1005,116,91,27,0,0,0,0
Babar Azam,27,Pakistan,74,219,210,36,7880,6152,812,146,109,5,78,85,4
Bismillah Khan,32,Pakistan,0,63,61,7,1150,937,124,26,50,0,0,0,0
Danish Aziz,26,Pakistan,2,41,36,13,641,505,54,26,12,24,306,438,16
Dilbar Hussain,29,Pakistan,0,18,5,4,29,28,1,2,3,18,332,503,21
Ehsan Adil,29,Pakistan,0,68,26,10,118,109,11,2,15,67,1386,1881,86
Faheem Ashraf,28,Pakistan,42,143,101,29,1110,790,83,63,44,141,2807,3820,146
Faisal Akram,18,Pakistan,0,4,2,1,8,15,1,0,0,4,96,130,1
Fakhar Zaman,32,Pakistan,65,190,182,8,4891,3628,509,169,85,15,146,162,4
Ghulam Mudassar,22,Pakistan,0,18,5,2,2,5,0,0,1,18,359,600,15
Haider Ali,21,Pakistan,21,81,77,9,1726,1263,158,81,17,0,0,0,0
Haris Rauf,28,Pakistan,35,119,24,9,117,83,8,10,36,117,2589,3629,158
Haris Sohail,33,Pakistan,14,96,94,22,2012,1834,165,53,40,9,115,172,7
Hasan Ali,28,Pakistan,49,148,65,27,477,303,31,31,40,146,3191,4199,190
Hasan Mohsin,24,Pakistan,0,6,5,0,34,42,3,0,2,0,0,0,0
Hassan Khan,23,Pakistan,0,52,32,12,306,248,16,14,24,51,876,1127,27
Hidayatullah,22,Pakistan,0,4,2,0,18,26,3,0,5,0,0,0,0
Hussain Talat,26,Pakistan,18,137,120,33,2687,2165,240,70,29,67,900,1332,48
Iftikhar Ahmed,31,Pakistan,18,162,149,41,3169,2508,241,127,73,79,923,1162,34
Ihsanullah,19,Pakistan,0,2,0,0,0,0,0,0,0,2,20,23,1
Imad Wasim,33,Pakistan,58,251,186,64,2294,1803,210,61,73,244,5126,5631,216
Imam-ul-Haq,26,Pakistan,2,78,74,9,2143,1737,205,37,23,0,0,0,0
Imran Khan,35,Pakistan,0,77,10,6,16,23,1,1,10,76,1633,2137,85
Irfan Khan,19,Pakistan,0,5,4,0,30,25,3,0,3,2,12,22,1
Israrullah,30,Pakistan,0,63,62,1,1174,1028,143,29,18,12,126,140,3
Junaid Khan,32,Pakistan,9,164,53,30,142,175,12,5,45,162,3582,4456,195
Kamran Akmal,40,Pakistan,58,291,274,19,6775,5066,775,235,274,0,0,0,0
Kamran Ghulam,26,Pakistan,0,43,32,5,702,564,64,22,8,29,463,555,26
Kashif Bhatti,36,Pakistan,0,59,36,14,288,258,23,11,16,59,1238,1575,61
Khalid Usman,36,Pakistan,0,66,45,17,398,328,33,12,27,65,1290,1525,64
Khurram Manzoor,36,Pakistan,3,127,125,5,3526,2948,437,56,35,3,42,71,2
Khurram Shahzad,22,Pakistan,0,17,7,2,19,40,0,0,4,17,355,467,21
Khushdil Shah,27,Pakistan,13,103,95,24,2006,1486,151,105,44,35,451,512,24
Maaz Khan,21,Pakistan,0,6,0,0,0,0,0,0,0,6,108,154,5
Mir Hamza,29,Pakistan,0,42,11,8,33,35,2,2,9,41,914,1227,41
Mohammad Afzal,26,Pakistan,0,1,1,0,9,9,1,0,1,0,0,0,0
Mohammad Hafeez,41,Pakistan,119,367,342,39,7811,6336,791,245,111,254,4469,4786,202
Mohammad Haris,21,Pakistan,0,14,13,2,287,205,33,11,15,0,0,0,0
Mohammad Hasnain,22,Pakistan,18,78,25,16,32,51,4,1,10,77,1711,2401,95
Mohammad Ibrahim,19,Pakistan,0,1,1,0,1,3,0,0,0,1,24,24,2
Mohammad Ilyas,23,Pakistan,0,44,22,9,86,107,7,1,16,41,767,1154,43
Mohammad Imran,25,Pakistan,0,32,21,8,327,245,29,13,8,30,522,737,24
Mohammad Imran,21,Pakistan,0,20,4,2,6,8,1,0,0,20,419,591,15
Mohammad Irfan,40,Pakistan,22,152,28,16,47,78,2,4,20,150,3385,3756,159
Mohammad Mohsin,26,Pakistan,0,21,14,3,142,122,3,9,7,19,357,488,15
Mohammad Nawaz,28,Pakistan,30,178,125,41,1959,1570,140,85,81,166,3171,3933,148
Mohammad Rizwan,30,Pakistan,56,187,158,41,4909,3896,451,126,166,1,12,22,1
Mohammad Taha,21,Pakistan,0,8,5,1,66,73,6,0,4,2,30,35,0
Mohammad Umar,22,Pakistan,0,8,3,0,3,11,0,0,1,8,162,266,7
Mohammad Wasim,20,Pakistan,11,35,16,9,142,108,9,10,13,35,713,1066,42
Moinuddin,34,Pakistan,0,25,24,4,292,281,18,14,10,3,54,63,3
Mubasir Khan,20,Pakistan,0,12,7,2,75,63,4,4,3,7,78,97,3
Muhammad Akhlaq,29,Pakistan,0,26,23,1,443,330,34,24,16,0,0,0,0
Muhammad Faizan,25,Pakistan,0,14,10,3,46,75,2,1,2,7,116,181,8
Muhammad Hurraira,20,Pakistan,0,1,1,0,2,8,0,0,0,0,0,0,0
Muhammad Musa,21,Pakistan,2,36,10,7,60,56,6,3,5,35,735,1115,38
Musadiq Ahmed,33,Pakistan,0,33,29,9,355,237,34,19,5,8,87,134,4
Nabi Gul,24,Pakistan,0,13,10,1,164,121,11,9,7,1,5,4,0
Najeebullah,31,Pakistan,0,9,7,1,149,129,16,3,5,5,45,69,1
Naseem Shah,19,Pakistan,0,45,18,8,63,62,7,3,6,45,967,1317,44
Nasir Nawaz,23,Pakistan,0,20,20,1,356,288,38,12,7,0,0,0,0
Nauman Ali,35,Pakistan,0,45,27,8,182,163,5,12,11,45,1007,1189,41
Niaz Khan,20,Pakistan,0,2,1,1,11,6,2,0,0,2,36,59,3
Qasim Akram,19,Pakistan,0,26,18,5,248,162,24,10,9,15,236,292,15
Rohail Nazir,20,Pakistan,0,49,39,8,552,450,60,16,35,0,0,0,0
Rumman Raees,30,Pakistan,8,110,41,24,172,155,14,6,41,110,2357,2914,120
Sahibzada Farhan,26,Pakistan,3,53,48,6,1150,1011,114,33,27,0,0,0,0
Saif Badar,24,Pakistan,0,37,25,8,328,279,23,8,11,1,12,15,1
Salman Irshad,26,Pakistan,0,24,9,2,19,23,0,1,0,24,462,722,30
Sameen Gul,23,Pakistan,0,33,9,7,22,30,1,1,4,32,689,984,35
Sarfaraz Ahmed,35,Pakistan,61,240,187,56,3758,2939,361,71,170,1,4,6,0
Sarmad Hameed,28,Pakistan,0,2,2,0,24,28,4,0,0,0,0,0,0
Saud Shakeel,26,Pakistan,0,27,25,3,390,316,47,0,11,10,120,186,5
Shadab Khan,23,Pakistan,64,200,126,28,1829,1341,122,91,72,193,4259,5160,226
Shaheen Shah Afridi,22,Pakistan,40,119,34,13,156,163,10,8,27,119,2695,3459,165
Shahid Afridi,42,Pakistan,99,329,279,38,4399,2858,326,252,97,323,6994,7907,347
Shahnawaz Dahani,23,Pakistan,2,31,4,3,6,10,1,0,11,31,630,874,48
Shan Masood,32,Pakistan,0,108,106,4,2781,2206,319,45,41,0,0,0,0
Sharjeel Khan,32,Pakistan,21,132,128,4,3242,2324,351,163,35,2,10,16,0
Sharoon Siraj,24,Pakistan,0,1,1,0,18,13,4,0,0,0,0,0,0
Shoaib Malik,40,Pakistan,124,472,438,118,11698,9201,910,365,187,259,3748,4385,158
Sohaib Maqsood,35,Pakistan,26,160,153,18,3745,2832,353,165,38,15,207,255,6
Sohail Akhtar,36,Pakistan,0,88,84,20,1747,1389,156,77,29,16,187,318,5
Sohail Khan,38,Pakistan,5,120,70,26,584,465,35,37,14,119,2598,3499,137
Sohail Tanvir,37,Pakistan,57,377,237,80,2465,2089,179,110,68,370,7962,9946,380
Taj Wali,31,Pakistan,0,29,3,3,8,6,0,1,3,28,572,799,21
Tayyab Tahir,29,Pakistan,0,6,5,1,244,173,27,8,1,0,0,0,0
Umaid Asif,38,Pakistan,0,107,47,18,396,269,27,23,29,105,2258,2991,114
Umar Akmal,32,Pakistan,84,265,247,51,5631,4288,463,225,172,1,24,36,1
Umar Amin,32,Pakistan,14,131,121,18,2954,2435,306,79,47,26,414,516,18
Umer Khan,22,Pakistan,0,27,10,4,24,22,3,1,8,25,460,638,22
Usman Qadir,28,Pakistan,18,73,34,17,216,209,19,6,14,69,1408,1813,75
Usman Shinwari,28,Pakistan,16,101,26,18,116,96,6,8,19,99,2068,2714,118
Wahab Riaz,37,Pakistan,36,318,182,69,1600,1214,120,70,98,314,6779,8415,379
Waqas Maqsood,34,Pakistan,1,61,21,11,63,69,4,3,15,61,1311,1718,68
Yasir Khan,20,Pakistan,0,4,4,0,87,57,11,4,0,0,0,0,0
Yasir Shah,36,Pakistan,2,128,65,19,413,422,31,9,41,126,2753,3262,111
Yousuf Babar,24,Pakistan,0,1,1,1,14,6,3,0,0,0,0,0,0
Zafar Gohar,27,Pakistan,0,61,30,13,255,214,13,11,19,59,1199,1544,67
Zahid Mahmood,34,Pakistan,1,52,24,14,98,101,8,3,5,52,1148,1412,67
Zain Abbas,30,Pakistan,0,58,56,4,1438,1268,159,28,8,13,204,231,8
Zaman Khan,20,Pakistan,0,18,4,3,1,6,0,0,4,18,383,524,24
Zeeshan Ashraf,30,Pakistan,0,60,56,4,950,750,101,33,21,0,0,0,0
Zeeshan Malik,25,Pakistan,0,21,21,0,586,476,67,12,7,0,0,0,0
Zeeshan Zameer,19,Pakistan,0,2,0,0,0,0,0,0,0,2,15,17,1
Zia-ul-Haq,27,Pakistan,0,46,10,4,27,28,1,2,9,46,900,1168,43
Abdullah Jasat,28,Panama,6,6,6,1,42,34,4,2,0,6,120,151,6
Dineshbhai Ahir,41,Panama,5,5,5,0,38,36,3,2,1,5,90,110,4
Khengar Bhal Ahir,36,Panama,8,8,5,5,39,41,5,1,0,8,176,211,7
Nikunj Ahir,24,Panama,5,5,3,1,20,57,3,0,2,5,78,123,1
Aslam Doria,39,Panama,3,3,1,0,1,6,0,0,0,1,6,16,0
Salim Guzman,31,Panama,5,5,5,0,42,52,6,1,1,0,0,0,0
Irfan Hafejee,39,Panama,6,6,6,1,120,159,12,1,0,6,105,144,8
Mahmud Jasat,29,Panama,6,6,6,1,72,99,5,0,4,2,12,27,0
Anilkumar Natubhai Ahir,35,Panama,8,8,8,0,85,104,11,2,5,7,114,135,6
Rizwan Mangera,33,Panama,4,4,4,1,15,37,2,0,0,0,0,0,0
Mohmad Sohel Patel,30,Panama,7,7,7,0,64,72,4,3,0,0,0,0,0
Yusuf Bhoola,24,Panama,5,5,5,1,30,44,4,0,5,0,0,0,0
Yusuf Ebrahim,35,Panama,9,9,9,1,190,163,20,5,7,8,96,130,2
Jordan Alegra,23,Philippines,5,5,4,1,48,72,2,0,0,0,0,0,0
Machanda Biddappa,40,Philippines,7,7,5,1,63,101,4,1,4,0,0,0,0
Gurbhupinder Chohan,26,Philippines,5,5,3,1,25,29,2,0,0,3,48,108,1
Richard Goodwin,35,Philippines,9,9,9,2,28,55,1,0,2,1,12,21,0
Jonathan Hill,31,Philippines,8,8,7,0,34,64,3,0,0,2,36,50,3
Huzaifa Mohammed,39,Philippines,5,5,3,3,15,26,0,0,1,5,107,159,3
Hern Isorena,40,Philippines,1,1,1,0,6,14,1,0,0,0,0,0,0
Kapil Kumar,33,Philippines,2,2,2,0,27,48,2,1,0,0,0,0,0
Siva Mohan,27,Philippines,1,1,1,0,0,1,0,0,0,0,0,0,0
Muzammil Shahzad,43,Philippines,3,3,3,0,2,16,0,0,3,0,0,0,0
Miggy Podosky,32,Philippines,5,5,5,1,36,38,3,1,0,4,96,120,1
Grant Russ,31,Philippines,7,7,5,2,37,48,3,0,1,2,18,52,0
Daniel Smith,30,Philippines,9,9,9,1,146,154,14,1,1,9,161,259,5
Henry Tyler,30,Philippines,7,7,6,0,46,64,4,0,0,6,114,198,3
Vimal Kumar,42,Philippines,4,4,2,1,18,36,0,0,1,2,36,67,0
Amandeep Singh,27,Portugal,9,9,8,2,78,59,6,3,3,8,132,140,7
Amir Zaib,41,Portugal,9,9,8,0,180,142,18,4,4,6,91,94,5
Arslan Naseem,22,Portugal,1,1,0,0,0,0,0,0,0,0,0,0,0
Azhar Andani,28,Portugal,7,7,7,0,298,213,29,6,0,0,0,0,0
Rahul Bhardwaj,36,Portugal,1,1,0,0,0,0,0,0,0,0,0,0,0
Paolo Buccimazza,40,Portugal,7,7,3,1,8,16,0,1,2,4,78,86,3
Anthony Chambers,27,Portugal,5,5,5,0,93,90,11,1,0,0,0,0,0
Fakhrul Mohon,33,Portugal,8,8,4,2,20,15,0,2,1,8,138,165,3
Sharn Gomes,33,Portugal,4,8,8,2,123,126,12,1,4,0,0,0,0
Imran Khan,36,Portugal,9,9,7,1,64,60,5,3,5,5,78,83,2
Junaid Khan,37,Portugal,9,9,2,1,4,2,1,0,1,9,168,208,12
Kuldeep,32,Portugal,5,5,5,0,140,107,14,5,5,0,0,0,0
Mien Mehmood,45,Portugal,7,7,7,0,61,69,4,2,3,0,0,0,0
Najjam Shahzad,34,Portugal,13,13,12,4,258,191,12,20,6,13,236,227,13
Sirajullah Khadim,34,Portugal,9,9,6,2,40,43,4,1,0,9,198,178,13
Francoise Stoman,22,Portugal,9,9,8,1,91,130,3,4,3,0,0,0,0
Miguel Stoman,26,Portugal,3,3,1,1,6,1,0,1,0,1,15,16,1
Syed Maisam Ali,28,Portugal,5,5,4,2,26,21,1,2,4,4,70,83,5
Zohaib Sarwar,31,Portugal,6,6,6,2,54,63,1,4,0,4,42,51,1
Zulfiqar Ali Shah,40,Portugal,1,1,1,0,12,9,0,1,0,0,0,0,0
Andri Berenger,30,Qatar,4,11,11,0,227,160,24,8,5,0,0,0,0
Iqbal Hussain,33,Qatar,26,26,11,5,65,60,4,2,14,26,564,693,45
Kamran Khan,33,Qatar,25,25,25,1,674,509,55,40,6,2,25,48,0
Mohammed Nadeem,39,Qatar,26,26,6,5,6,10,0,0,7,26,546,615,28
Mohammed Rizlan,37,Qatar,26,26,22,7,389,375,26,16,24,0,0,0,0
Muhammad Murad,22,Qatar,4,4,3,2,28,22,0,3,1,4,66,70,6
Muhammad Tanveer,41,Qatar,26,26,26,6,681,526,56,33,7,9,137,164,5
Gayan Munaweera,30,Qatar,16,16,5,3,31,30,3,0,4,16,294,353,14
Musawar Shah,32,Qatar,8,8,1,1,0,0,0,0,2,8,144,137,6
Zaheer Ibrahim,34,Qatar,24,24,22,5,317,280,35,8,11,2,7,4,0
Abdul Shakoor,29,Romania,16,16,12,3,176,173,17,1,11,0,0,0,0
Aftab Kayani,39,Romania,8,8,3,0,32,32,3,0,2,7,114,116,9
Asif Bevinje,24,Romania,6,6,5,0,84,68,7,4,0,6,126,160,11
Pavel Florin,43,Romania,16,16,8,5,26,31,2,0,1,14,141,182,15
Gaurav Mishra,30,Romania,9,9,4,1,62,52,3,2,1,9,144,174,3
Laurentiu Gherasim,19,Romania,5,5,1,0,0,1,0,0,0,2,15,18,1
Marian Gherasim,15,Romania,12,12,3,1,2,6,0,0,3,5,44,59,1
Ijaz Hussain,29,Romania,21,21,16,3,175,186,16,7,3,20,358,427,25
Imran Haider,42,Romania,4,4,3,0,38,40,4,1,6,0,0,0,0
Senthilvel Karthikeyan,35,Romania,2,2,0,0,0,0,0,0,0,0,0,0,0
Manmeet Koli,25,Romania,4,4,3,0,18,16,3,0,0,4,66,92,2
Rajesh Kumar,32,Romania,10,10,5,2,50,33,7,1,4,9,185,265,8
Gohar Manan,33,Romania,14,14,13,0,229,145,27,13,4,0,0,0,0
Dharmendra Manani,40,Romania,3,3,2,1,37,32,4,1,2,3,42,52,2
Satvik Nadigotla,33,Romania,18,18,14,1,199,164,20,5,16,5,74,81,4
Sivakumar Periyalwar,24,Romania,24,24,21,8,431,384,45,9,5,1,1,4,0
Rohit Kumar,32,Romania,2,2,2,0,8,15,0,0,0,0,0,0,0
Vasu Saini,32,Romania,23,23,19,7,366,289,31,7,13,23,420,472,18
Sami Ullah,32,Romania,9,9,7,1,106,55,13,4,2,9,168,195,15
Ramesh Satheesan,40,Romania,28,28,26,4,863,518,89,41,11,15,207,231,14
Sukhkaran Sahi,31,Romania,2,2,0,0,0,0,0,0,0,2,30,45,1
Taranjeet Singh,36,Romania,19,19,19,2,704,399,84,35,8,19,372,392,26
Shantanu Vashisht,33,Romania,17,17,8,3,25,32,1,0,10,17,331,305,16
Cosmin Zavoiu,43,Romania,19,19,10,3,61,90,4,0,5,7,41,60,5
Martin Akayezu,19,Rwanda,11,11,9,1,115,81,9,9,2,7,168,185,8
Zappy Bimenyimana,24,Rwanda,9,9,7,1,63,41,2,7,1,9,205,269,9
Eric Dusingizimana,35,Rwanda,6,6,6,0,92,75,11,3,2,0,0,0,0
Kevin Irakoze,22,Rwanda,11,11,6,2,20,24,1,0,0,11,237,244,16
Yvan Mitari,26,Rwanda,5,5,1,1,0,0,0,0,0,5,79,95,5
Didier Ndikubwimana,18,Rwanda,5,5,5,1,43,70,3,0,4,0,0,0,0
Wilson Niyitanga,21,Rwanda,4,4,4,0,6,16,1,0,0,0,0,0,0
Eric Niyomugabo,27,Rwanda,11,11,11,1,232,191,16,8,3,3,24,40,1
Clinton Rubagumya,26,Rwanda,11,11,8,1,61,77,2,3,2,10,181,214,10
Subhasis Samal,39,Rwanda,8,8,5,0,72,63,5,3,2,0,0,0,0
Emmanuel Sebareme,26,Rwanda,6,17,10,3,43,32,4,1,5,17,324,345,13
Orchide Tuyisenge,22,Rwanda,11,11,11,2,255,180,29,5,5,0,0,0,0
Bosco Tuyizere,28,Rwanda,10,10,8,2,117,125,9,1,1,0,0,0,0
David Uwimana,24,Rwanda,6,6,5,3,47,69,5,0,3,0,0,0,0
Pankaj Vekaria,30,Rwanda,8,8,6,4,55,38,3,4,3,7,126,157,3
Abdul Waheed,28,Saudi Arabia,7,7,7,2,134,129,15,2,3,2,18,13,3
Abdul Wahid,36,Saudi Arabia,12,12,9,4,133,98,11,8,3,12,228,254,15
Amir Shahzad,33,Saudi Arabia,1,1,0,0,0,0,0,0,0,0,0,0,0
Faisal Khan,25,Saudi Arabia,11,11,11,1,337,185,38,20,4,5,78,110,4
Hisham Sheikh,26,Saudi Arabia,4,4,3,1,42,35,4,0,0,3,34,48,0
Imran Arif,33,Saudi Arabia,4,4,4,0,36,48,1,3,2,4,96,88,6
Imran Yousaf,34,Saudi Arabia,6,6,1,1,1,2,0,0,1,6,114,141,5
Ishtiaq Ahmad,28,Saudi Arabia,4,4,1,1,1,2,0,0,1,4,96,102,5
Sajid Cheema,42,Saudi Arabia,11,11,11,0,225,204,20,11,7,0,0,0,0
Sarfraz Butt,26,Saudi Arabia,7,7,2,0,17,23,2,0,12,0,0,0,0
Usman Khalid,38,Saudi Arabia,3,3,3,0,38,46,1,2,0,0,0,0,0
Zain Ul Abidin,30,Saudi Arabia,4,4,3,1,16,18,1,0,0,4,78,82,4
Richie Berrington,35,Scotland,76,98,90,17,2254,1777,202,68,16,55,735,941,36
Dylan Budge,26,Scotland,8,13,10,3,104,103,5,5,5,2,24,46,2
Kyle Coetzer,38,Scotland,70,134,127,9,2790,2446,288,66,40,15,156,202,7
Matthew Cross,29,Scotland,58,65,53,10,1058,895,103,27,56,0,0,0,0
Josh Davey,32,Scotland,28,75,39,23,309,227,25,9,35,66,1300,1887,90
Alasdair Evans,33,Scotland,35,40,10,2,10,17,1,0,13,38,804,1046,47
Chris Greaves,31,Scotland,11,14,11,2,194,181,12,7,5,12,219,275,8
Ollie Hairs,31,Scotland,14,16,16,2,173,115,12,13,4,1,12,19,1
Hamza Tahir,26,Scotland,15,18,1,1,3,6,0,0,5,17,396,524,26
Michael Jones,24,Scotland,1,15,14,1,319,229,34,12,4,0,0,0,0
Michael Leask,31,Scotland,45,66,51,6,595,469,43,30,29,42,645,863,34
Calum MacLeod,33,Scotland,61,134,130,16,3124,2594,306,68,78,17,198,225,5
Gavin Main,27,Scotland,6,8,4,4,14,16,2,0,1,6,101,158,9
George Munsey,29,Scotland,53,67,65,4,1582,1081,189,72,27,0,0,0,0
Safyaan Sharif,31,Scotland,54,77,32,17,217,182,12,6,14,76,1560,2035,87
Chris Sole,28,Scotland,8,8,2,2,6,3,1,0,1,8,180,293,5
Craig Wallace,32,Scotland,21,33,26,12,371,306,30,11,17,0,0,0,0
Mark Watt,26,Scotland,49,76,32,12,198,177,20,3,18,74,1619,2054,79
Brad Wheal,25,Scotland,14,50,12,7,31,35,4,0,12,49,994,1382,67
Paul Byron,25,Seychelles,1,1,1,0,0,1,0,0,0,0,0,0,0
Kerai Govind,37,Seychelles,1,1,0,0,0,0,0,0,0,1,18,25,1
Hirani Harji,34,Seychelles,2,2,1,0,0,4,0,0,0,2,48,53,4
Deso Kalvin,35,Seychelles,6,6,5,2,55,81,3,1,0,3,54,76,2
Naidoo Krishna,42,Seychelles,6,6,6,0,42,54,5,0,1,5,78,108,3
Stephen Madusanka,39,Seychelles,6,6,6,1,145,155,22,1,0,4,36,58,1
Mazharul Islam,28,Seychelles,6,6,6,1,89,91,8,1,1,0,0,0,0
Shanmugasundram Mohan,33,Seychelles,6,6,5,2,29,52,2,0,6,0,0,0,0
Vadodariya Mukesh,38,Seychelles,5,5,3,0,7,12,0,1,0,5,72,108,2
Rao Nil,31,Seychelles,4,4,2,0,33,27,2,1,1,4,72,103,1
Kaushalkumar J Patel,48,Seychelles,6,6,3,3,8,29,1,0,0,6,133,148,4
Thiyagarajan Rajiv,31,Seychelles,6,6,6,0,83,70,11,2,0,1,6,16,0
Sohail Rocket,30,Seychelles,6,6,3,0,6,13,1,0,0,6,120,154,5
Sivakumar Udhayan,33,Seychelles,5,5,4,1,21,16,3,1,1,0,0,0,0
Chernoh Bah,19,Sierra Leone,2,2,1,0,2,3,0,0,0,2,30,26,1
John Bangura,16,Sierra Leone,10,10,10,0,142,191,13,3,6,0,0,0,0
Samuel Conteh,18,Sierra Leone,10,10,10,0,95,158,7,0,2,9,192,167,20
Edmond Ernest,18,Sierra Leone,10,10,7,2,30,50,2,0,2,6,114,90,4
Abass Gbla,24,Sierra Leone,8,8,7,1,51,54,2,3,0,5,102,110,9
Abu Kamara,31,Sierra Leone,9,9,7,2,47,70,2,0,3,4,42,43,2
Arvind Kerai,35,Sierra Leone,9,9,9,1,76,124,2,2,5,1,6,9,0
Miniru Kpaka,25,Sierra Leone,7,7,6,1,34,45,0,1,5,7,101,95,5
Lansana Lamin,36,Sierra Leone,10,10,10,3,132,171,10,2,3,1,6,11,0
Ibrahim Mansaray,29,Sierra Leone,4,4,3,1,8,24,0,0,4,0,0,0,0
Osman Sankoh,21,Sierra Leone,1,1,1,0,0,3,0,0,0,1,6,9,0
George Sesay,15,Sierra Leone,10,10,8,1,69,115,2,2,4,9,147,143,14
Sulaiman Tarawally,27,Sierra Leone,6,6,2,1,6,11,0,0,0,6,114,118,1
Zahid Khan,23,Sierra Leone,4,4,4,0,33,32,3,1,0,4,60,75,1
Aman Desai,20,Singapore,8,8,8,0,97,93,6,3,3,0,0,0,0
Amjad Mahboob,41,Singapore,24,24,12,6,14,29,0,0,5,24,490,670,33
Aritra Dutta,30,Singapore,10,10,10,0,128,131,10,5,1,0,0,0,0
Aryaman Sunil,22,Singapore,15,15,14,3,143,110,7,10,4,15,264,399,14
Vinoth Baskaran,32,Singapore,23,23,11,4,33,48,0,1,4,23,420,507,17
Surendran Chandramohan,33,Singapore,25,25,25,1,701,566,66,30,24,0,0,0,0
Rezza Gaznavi,29,Singapore,13,13,11,1,98,122,6,2,3,0,0,0,0
Janak Prakash,21,Singapore,25,25,23,7,346,250,19,18,15,25,520,713,25
Neil Karnik,17,Singapore,2,2,0,0,0,0,0,0,0,2,22,56,0
Anantha Krishna,31,Singapore,12,12,6,4,29,29,3,0,1,12,233,333,17
Manpreet Singh,27,Singapore,23,23,22,3,485,410,28,13,17,1,6,11,0
Arjun Mutreja,32,Singapore,6,6,6,0,153,120,8,8,4,0,0,0,0
Navin Param,26,Singapore,15,15,13,4,257,205,21,7,2,3,48,55,2
Akshay Puri,18,Singapore,9,9,2,1,2,6,0,0,2,9,162,225,8
Rohan Rangarajan,23,Singapore,18,18,17,0,235,224,25,6,5,1,6,7,0
Awais Ikram,33,Slovenia,2,2,2,0,4,6,0,0,1,2,36,69,3
Ayyaz Qureshi,39,Slovenia,4,4,4,0,55,73,5,0,0,3,68,99,5
Sudhakar Koppolu,29,Slovenia,3,3,3,0,7,16,0,0,0,1,6,12,0
Mazhar Khan,36,Slovenia,3,3,3,1,9,18,1,0,0,0,0,0,0
Muhammad Siddiqui,31,Slovenia,3,3,3,0,81,60,7,5,1,3,72,78,3
Mark Oman,55,Slovenia,4,4,3,1,5,21,0,0,2,0,0,0,0
Dileep Pallekonda,30,Slovenia,1,1,1,1,1,1,0,0,0,1,12,13,2
Primoz Pustoslemsek,47,Slovenia,4,4,4,0,33,53,2,1,2,4,63,85,4
Ramanjot Singh,36,Slovenia,4,4,4,0,87,94,8,2,1,2,18,31,0
Bhagwant Sandhu,24,Slovenia,1,1,1,0,2,5,0,0,0,0,0,0,0
Shahid Arshad,37,Slovenia,4,4,4,0,30,41,2,0,3,1,6,17,0
Taher Muhammad,31,Slovenia,4,4,4,0,19,33,1,0,0,4,54,73,2
Nilesh Ujawe,40,Slovenia,4,4,3,2,3,4,0,0,1,4,54,59,3
Waqar Khan,26,Slovenia,3,3,3,0,13,10,1,1,1,0,0,0,0
Ziyaad Abrahams,25,South Africa,0,17,1,1,0,0,0,0,1,17,317,407,23
Marques Ackerman,26,South Africa,0,39,35,4,752,608,89,9,19,7,72,88,1
Travis Ackerman,23,South Africa,0,5,3,0,9,22,0,0,0,1,12,21,1
Ferisco Adams,33,South Africa,0,76,52,15,744,616,51,19,16,73,1336,1706,72
Qaasim Adams,38,South Africa,0,70,63,10,1035,874,86,34,23,5,54,81,2
Jarred Alder,24,South Africa,0,2,2,0,27,32,0,0,1,0,0,0,0
Liam Alder,18,South Africa,0,2,2,0,9,14,0,0,0,2,36,56,1
Hershell America,28,South Africa,0,4,1,0,1,2,0,0,1,4,96,106,10
Matthew Arnold,33,South Africa,0,30,21,8,370,302,25,9,9,29,599,746,34
Clayton August,32,South Africa,0,23,11,8,49,41,3,1,3,22,313,377,9
Ottniel Baartman,29,South Africa,0,35,4,3,5,12,0,0,11,35,738,764,41
Temba Bavuma,32,South Africa,25,100,90,15,2289,1836,192,54,44,0,0,0,0
David Bedingham,28,South Africa,0,55,51,1,1014,787,75,38,16,0,0,0,0
Farhaan Behardien,38,South Africa,38,197,165,63,3577,2710,216,135,83,12,115,176,5
Jonathan Bird,21,South Africa,0,14,14,0,281,251,23,13,2,0,0,0,0
Tladi Bokako,29,South Africa,0,38,11,5,26,32,3,1,7,38,698,969,29
Corbin Bosch,27,South Africa,0,30,15,7,151,125,14,3,6,29,596,811,18
Clayton Bosch,29,South Africa,0,15,6,4,144,96,14,7,7,14,294,387,10
Eathan Bosch,24,South Africa,0,16,11,2,217,193,17,5,5,16,330,441,19
Jerome Bossr,23,South Africa,0,1,1,1,26,26,1,0,0,0,0,0,0
Eben Botha,23,South Africa,0,5,5,1,124,77,17,4,1,0,0,0,0
Patrick Botha,32,South Africa,0,42,36,2,572,484,48,14,23,38,712,761,38
Neil Brand,26,South Africa,0,9,9,0,140,137,11,4,3,7,114,98,6
Matthew Breetzke,23,South Africa,0,37,35,2,818,632,87,23,9,0,0,0,0
Dewald Brevis,19,South Africa,0,16,16,1,368,278,32,20,6,8,123,150,6
Mbulelo Budaza,28,South Africa,0,27,6,4,1,8,0,0,3,24,452,630,29
Nandre Burger,26,South Africa,0,32,9,6,23,41,1,0,8,32,675,808,38
Amir Sohil Bux,27,South Africa,0,1,1,0,0,2,0,0,0,0,0,0,0
